ds,city,region_id,predicted_demand
2024-11-25,Chongqing,142,1630.7101008000577
2024-10-28,Chongqing,144,500.8378320065833
2024-11-04,Chongqing,144,1764.0622862005184
2024-11-11,Chongqing,144,2429.91424497557
2024-11-18,Chongqing,144,2668.5627586951473
2024-11-25,Chongqing,144,1404.4601549646118
2024-10-28,Chongqing,145,416.5724873801497
2024-11-04,Chongqing,145,1558.1686207131906
2024-11-11,Chongqing,145,2140.9849387521895
2024-11-18,Chongqing,145,2096.016818460671
2024-11-25,Chongqing,145,1164.5429545320758
2024-10-28,Chongqing,147,904.7780881980855
2024-11-04,Chongqing,147,2792.7955737562074
2024-11-11,Chongqing,147,3141.0016411555944
2024-11-18,Chongqing,147,2968.9746713133013
2024-11-25,Chongqing,147,1572.3485272263647
2024-10-28,Chongqing,148,1187.6427668224842
2024-11-04,Chongqing,148,3358.062829812063
2024-11-11,Chongqing,148,3113.243480607106
2024-11-18,Chongqing,148,3345.6873368652855
2024-11-25,Chongqing,148,1717.0774600520028
2024-10-28,Chongqing,149,1216.0024563190875
2024-11-04,Chongqing,149,3274.4637226447735
2024-11-11,Chongqing,149,3233.716257916469
2024-11-18,Chongqing,149,3357.6738194313193
2024-11-25,Chongqing,149,1714.2827409481272
2024-10-28,Chongqing,15,1212.8697395845008
2024-11-04,Chongqing,15,3370.7045809530487
2024-11-11,Chongqing,15,3198.6816227071367
2024-11-18,Chongqing,15,3345.591352638082
2024-11-25,Chongqing,15,1716.3052354331314
2024-10-28,Chongqing,150,422.96657122196046
2024-11-04,Chongqing,150,1531.4402373741966
2024-11-11,Chongqing,150,2199.9115257209796
2024-11-18,Chongqing,150,2510.016286907062
2024-11-25,Chongqing,150,1351.6747380050515
2024-10-28,Chongqing,152,487.37378200581355
2024-11-04,Chongqing,152,1686.6846501764653
2024-11-11,Chongqing,152,2432.060826493569
2024-11-18,Chongqing,152,2668.304638485207
2024-11-25,Chongqing,152,1404.144211292054
2024-10-28,Chongqing,153,1266.0129084336377
2024-11-04,Chongqing,153,3191.884212222604
2024-11-11,Chongqing,153,3187.886667945245
2024-11-18,Chongqing,153,3277.1634740888903
2024-11-25,Chongqing,153,1739.4617264689505
2024-10-28,Chongqing,154,956.6335894640204
2024-11-04,Chongqing,154,2899.0068872784614
2024-11-11,Chongqing,154,3178.1763744817713
2024-11-18,Chongqing,154,3047.6609312976825
2024-11-25,Chongqing,154,1591.2984759129051
2024-10-28,Chongqing,155,1342.7580724227103
2024-11-04,Chongqing,155,3594.9934088155414
2024-11-11,Chongqing,155,3920.129260013074
2024-11-18,Chongqing,155,4036.9526176588947
2024-11-25,Chongqing,155,2253.68264384219
2024-10-28,Chongqing,157,823.7946794311972
2024-11-04,Chongqing,157,2271.8213053679465
2024-11-11,Chongqing,157,2728.2132814704496
2024-11-18,Chongqing,157,2887.444550037215
2024-11-25,Chongqing,157,1522.3194540919974
2024-10-28,Chongqing,158,1209.5975529225109
2024-11-04,Chongqing,158,3289.7076805912516
2024-11-11,Chongqing,158,3239.4544919229775
2024-11-18,Chongqing,158,3310.5451347823246
2024-11-25,Chongqing,158,1767.0995217819095
2024-10-28,Chongqing,159,554.2561838718491
2024-11-04,Chongqing,159,1889.7054316715576
2024-11-11,Chongqing,159,2560.031115137925
2024-11-18,Chongqing,159,2681.8518466716173
2024-11-25,Chongqing,159,1413.5951722652442
2024-10-28,Chongqing,160,1358.639885213663
2024-11-04,Chongqing,160,3633.6234133094135
2024-11-11,Chongqing,160,3538.9727827388424
2024-11-18,Chongqing,160,3374.2422887876546
2024-11-25,Chongqing,160,1811.728912734569
2024-10-28,Chongqing,163,721.6020765736856
2024-11-04,Chongqing,163,2128.911179500673
2024-11-11,Chongqing,163,2679.8857168525847
2024-11-18,Chongqing,163,2801.457528065477
2024-11-25,Chongqing,163,1439.909255503334
2024-10-28,Chongqing,166,1306.1440677741148
2024-11-04,Chongqing,166,3561.1382457163045
2024-11-11,Chongqing,166,3484.4568646370985
2024-11-18,Chongqing,166,3462.2633468651557
2024-11-25,Chongqing,166,1870.720648854251
2024-10-28,Chongqing,24,1223.4877968865092
2024-11-04,Chongqing,24,3394.0187399933375
2024-11-11,Chongqing,24,3174.98278768651
2024-11-18,Chongqing,24,3354.1265796904318
2024-11-25,Chongqing,24,1765.6038317732864
2024-10-28,Chongqing,40,1285.0703512767982
2024-11-04,Chongqing,40,3501.0466181882603
2024-11-11,Chongqing,40,3456.0024165792593
2024-11-18,Chongqing,40,3393.7953490359696
2024-11-25,Chongqing,40,1827.54544086533
2024-10-28,Chongqing,48,393.38528404965007
2024-11-04,Chongqing,48,1430.0669247295386
2024-11-11,Chongqing,48,2017.9882145156537
2024-11-18,Chongqing,48,2091.123375058598
2024-11-25,Chongqing,48,1159.4161325339878
2024-10-28,Chongqing,67,138.20655057573126
2024-11-04,Chongqing,67,783.7007518888607
2024-11-11,Chongqing,67,1395.2046562300584
2024-11-18,Chongqing,67,1858.8020320132255
2024-11-25,Chongqing,67,993.0240958001539
2024-10-28,Chongqing,70,1237.9026360270716
2024-11-04,Chongqing,70,3232.6793083456287
2024-11-11,Chongqing,70,3130.6799183943976
2024-11-18,Chongqing,70,3338.146176335918
2024-11-25,Chongqing,70,1717.0774600520028
2024-10-28,Chongqing,74,1448.3900635184295
2024-11-04,Chongqing,74,3454.3159553466658
2024-11-11,Chongqing,74,3449.1764505484425
2024-11-18,Chongqing,74,3363.892437422707
2024-11-25,Chongqing,74,1823.1427956387554
2024-10-28,Hangzhou,0,1024.0054773140707
2024-11-04,Hangzhou,0,2658.014899255383
2024-11-11,Hangzhou,0,2502.064734955066
2024-11-18,Hangzhou,0,2409.296469995616
2024-11-25,Hangzhou,0,1201.6693745513944
2024-10-28,Hangzhou,100,731.3669709025281
2024-11-04,Hangzhou,100,1896.7507329292232
2024-11-11,Hangzhou,100,1939.2857606748855
2024-11-18,Hangzhou,100,2008.1526085849473
2024-11-25,Hangzhou,100,1108.337648663915
2024-10-28,Hangzhou,101,715.9548417324133
2024-11-04,Hangzhou,101,1946.125408433777
2024-11-11,Hangzhou,101,1985.8781598381815
2024-11-18,Hangzhou,101,2012.1993951674126
2024-11-25,Hangzhou,101,1103.290075796463
2024-10-28,Hangzhou,108,802.3297920626507
2024-11-04,Hangzhou,108,2198.52517757159
2024-11-11,Hangzhou,108,2391.3891175214385
2024-11-18,Hangzhou,108,2283.663163456027
2024-11-25,Hangzhou,108,1191.6060135214848
2024-10-28,Hangzhou,113,1020.0599898507035
2024-11-04,Hangzhou,113,2671.0071843129404
2024-11-11,Hangzhou,113,2579.4810458519187
2024-11-18,Hangzhou,113,2473.6374849290255
2024-11-25,Hangzhou,113,1253.7332902155802
2024-10-28,Hangzhou,114,1233.5633701576767
2024-11-04,Hangzhou,114,3648.4885207448715
2024-11-11,Hangzhou,114,3588.2925634427074
2024-11-18,Hangzhou,114,3242.0414326090704
2024-11-25,Hangzhou,114,1831.2138666988346
2024-10-28,Hangzhou,117,718.8890607767069
2024-11-04,Hangzhou,117,2145.565374208154
2024-11-11,Hangzhou,117,2297.6216013525113
2024-11-18,Hangzhou,117,2243.3026609684994
2024-11-25,Hangzhou,117,1200.6420946012327
2024-10-28,Hangzhou,119,713.2199455985683
2024-11-04,Hangzhou,119,1966.1125087274308
2024-11-11,Hangzhou,119,1970.7014689317475
2024-11-18,Hangzhou,119,2008.5269807418044
2024-11-25,Hangzhou,119,1112.222208708988
2024-10-28,Hangzhou,12,778.3718933903384
2024-11-04,Hangzhou,12,1993.0219380061785
2024-11-11,Hangzhou,12,2022.0929184151414
2024-11-18,Hangzhou,12,2007.6542092114812
2024-11-25,Hangzhou,12,1111.980617168746
2024-10-28,Hangzhou,120,1261.3920757677959
2024-11-04,Hangzhou,120,3426.723707216392
2024-11-11,Hangzhou,120,3462.844567741302
2024-11-18,Hangzhou,120,3197.4852311236655
2024-11-25,Hangzhou,120,1833.3256666126413
2024-10-28,Hangzhou,121,747.9076528766602
2024-11-04,Hangzhou,121,1995.8224790929448
2024-11-11,Hangzhou,121,2040.9472898564306
2024-11-18,Hangzhou,121,2013.6633875649711
2024-11-25,Hangzhou,121,1115.9986350831832
2024-10-28,Hangzhou,122,895.6905575357279
2024-11-04,Hangzhou,122,2374.3955954793437
2024-11-11,Hangzhou,122,2550.020924673444
2024-11-18,Hangzhou,122,2473.090992163006
2024-11-25,Hangzhou,122,1261.5135595062836
2024-10-28,Hangzhou,124,762.9875763428984
2024-11-04,Hangzhou,124,2060.7991413823265
2024-11-11,Hangzhou,124,2065.720736022673
2024-11-18,Hangzhou,124,2020.4106844006196
2024-11-25,Hangzhou,124,1105.1929820685011
2024-10-28,Hangzhou,126,831.0996241174391
2024-11-04,Hangzhou,126,2234.379409709826
2024-11-11,Hangzhou,126,2391.2556814353707
2024-11-18,Hangzhou,126,2301.1004826553517
2024-11-25,Hangzhou,126,1260.9218768600667
2024-10-28,Hangzhou,14,309.8027354686611
2024-11-04,Hangzhou,14,941.1331636040845
2024-11-11,Hangzhou,14,1201.892977373893
2024-11-18,Hangzhou,14,1478.9440309487964
2024-11-25,Hangzhou,14,857.0994376306354
2024-10-28,Hangzhou,19,1223.920200727393
2024-11-04,Hangzhou,19,2932.121178850337
2024-11-11,Hangzhou,19,3143.4296712121013
2024-11-18,Hangzhou,19,2925.4909306891586
2024-11-25,Hangzhou,19,1646.208987589706
2024-10-28,Hangzhou,23,1117.3518478053422
2024-11-04,Hangzhou,23,2760.705314890803
2024-11-11,Hangzhou,23,2619.6858219765763
2024-11-18,Hangzhou,23,2458.3924926107748
2024-11-25,Hangzhou,23,1244.5390239611365
2024-10-28,Hangzhou,26,778.2903024048323
2024-11-04,Hangzhou,26,2230.9177456857033
2024-11-11,Hangzhou,26,2334.0378111669893
2024-11-18,Hangzhou,26,2251.5558356457345
2024-11-25,Hangzhou,26,1192.2267996929095
2024-10-28,Hangzhou,27,650.029656198669
2024-11-04,Hangzhou,27,1847.7587771794977
2024-11-11,Hangzhou,27,1885.2412403863802
2024-11-18,Hangzhou,27,1831.370828197823
2024-11-25,Hangzhou,27,1099.1501448911993
2024-10-28,Hangzhou,28,1044.0617816702172
2024-11-04,Hangzhou,28,2733.030428510287
2024-11-11,Hangzhou,28,2550.735326012673
2024-11-18,Hangzhou,28,2456.670277705919
2024-11-25,Hangzhou,28,1260.486094792027
2024-10-28,Hangzhou,3,1061.6066916796992
2024-11-04,Hangzhou,3,2733.8035482710447
2024-11-11,Hangzhou,3,2579.0694502178735
2024-11-18,Hangzhou,3,2473.6663153366108
2024-11-25,Hangzhou,3,1264.3737346046473
2024-10-28,Hangzhou,30,768.2697550921389
2024-11-04,Hangzhou,30,1947.7162317784873
2024-11-11,Hangzhou,30,1956.7813813510656
2024-11-18,Hangzhou,30,2016.5951488838123
2024-11-25,Hangzhou,30,1112.6984854317789
2024-10-28,Hangzhou,34,797.1511905387349
2024-11-04,Hangzhou,34,2253.4155422123904
2024-11-11,Hangzhou,34,2326.7431369748883
2024-11-18,Hangzhou,34,2227.9829004740695
2024-11-25,Hangzhou,34,1196.7754579086452
2024-10-28,Hangzhou,35,974.2686800050999
2024-11-04,Hangzhou,35,2798.5485980490653
2024-11-11,Hangzhou,35,2794.490227698779
2024-11-18,Hangzhou,35,2474.7294659170734
2024-11-25,Hangzhou,35,1270.2992009402892
2024-10-28,Hangzhou,36,761.3505292803629
2024-11-04,Hangzhou,36,2260.2751516720764
2024-11-11,Hangzhou,36,2334.1434329086583
2024-11-18,Hangzhou,36,2247.937341617158
2024-11-25,Hangzhou,36,1197.9906843482909
2024-10-28,Hangzhou,39,678.6895888419996
2024-11-04,Hangzhou,39,1889.4358325821256
2024-11-11,Hangzhou,39,1900.65679549725
2024-11-18,Hangzhou,39,1894.3147166815424
2024-11-25,Hangzhou,39,1107.6698605256845
2024-10-28,Hangzhou,4,741.8063227249406
2024-11-04,Hangzhou,4,2018.8490933390863
2024-11-11,Hangzhou,4,2030.2938715308092
2024-11-18,Hangzhou,4,2010.7767917291444
2024-11-25,Hangzhou,4,1115.0508199524702
2024-10-28,Hangzhou,43,891.2859329150759
2024-11-04,Hangzhou,43,2302.1032194115523
2024-11-11,Hangzhou,43,2477.811301343371
2024-11-18,Hangzhou,43,2448.781313945163
2024-11-25,Hangzhou,43,1251.9126146942037
2024-10-28,Hangzhou,47,435.06266714157914
2024-11-04,Hangzhou,47,1255.4967139828332
2024-11-11,Hangzhou,47,1589.3383705161516
2024-11-18,Hangzhou,47,1649.0874343283529
2024-11-25,Hangzhou,47,944.2021980614381
2024-10-28,Hangzhou,49,913.8385711477257
2024-11-04,Hangzhou,49,2374.3531759438447
2024-11-11,Hangzhou,49,2472.789802340907
2024-11-18,Hangzhou,49,2449.765924630348
2024-11-25,Hangzhou,49,1262.7438040760276
2024-10-28,Hangzhou,55,425.11921727204344
2024-11-04,Hangzhou,55,1486.8112011011667
2024-11-11,Hangzhou,55,1741.3380566065596
2024-11-18,Hangzhou,55,1706.4082308841932
2024-11-25,Hangzhou,55,953.6372770415696
2024-10-28,Hangzhou,56,2117.0495923549165
2024-11-04,Hangzhou,56,4942.401468266648
2024-11-11,Hangzhou,56,4646.714299434816
2024-11-18,Hangzhou,56,4730.959717953278
2024-11-25,Hangzhou,56,2671.598601457685
2024-10-28,Hangzhou,58,762.9947727201369
2024-11-04,Hangzhou,58,2172.355844764524
2024-11-11,Hangzhou,58,2315.1355042435457
2024-11-18,Hangzhou,58,2219.6820756211614
2024-11-25,Hangzhou,58,1202.128754686195
2024-10-28,Hangzhou,59,440.38387194850117
2024-11-04,Hangzhou,59,1351.0226666506305
2024-11-11,Hangzhou,59,1621.63667453189
2024-11-18,Hangzhou,59,1664.3398628455598
2024-11-25,Hangzhou,59,965.2788444249447
2024-10-28,Hangzhou,60,1197.7323864021394
2024-11-04,Hangzhou,60,2824.8024828899192
2024-11-11,Hangzhou,60,2792.9366008171414
2024-11-18,Hangzhou,60,2516.7239334042138
2024-11-25,Hangzhou,60,1258.6679256820298
2024-10-28,Hangzhou,62,465.1488859144616
2024-11-04,Hangzhou,62,1590.2158551369812
2024-11-11,Hangzhou,62,1729.774465594052
2024-11-18,Hangzhou,62,1700.6269928770237
2024-11-25,Hangzhou,62,954.299930991866
2024-10-28,Hangzhou,67,944.6941140239958
2024-11-04,Hangzhou,67,2323.374791275426
2024-11-11,Hangzhou,67,2471.8354181817713
2024-11-18,Hangzhou,67,2453.7930249884275
2024-11-25,Hangzhou,67,1267.8018257094423
2024-10-28,Hangzhou,72,709.7244703730883
2024-11-04,Hangzhou,72,2168.5645532600424
2024-11-11,Hangzhou,72,2325.2755612766186
2024-11-18,Hangzhou,72,2241.3714236364713
2024-11-25,Hangzhou,72,1200.3042251423553
2024-10-28,Hangzhou,75,765.9344201738585
2024-11-04,Hangzhou,75,1939.8641852642604
2024-11-11,Hangzhou,75,1976.8234393754442
2024-11-18,Hangzhou,75,2001.863398933538
2024-11-25,Hangzhou,75,1112.6659322908693
2024-10-28,Hangzhou,79,1128.8450704816664
2024-11-04,Hangzhou,79,2768.5429778864304
2024-11-11,Hangzhou,79,2653.579717543354
2024-11-18,Hangzhou,79,2464.853711309762
2024-11-25,Hangzhou,79,1255.0554047693074
2024-10-28,Hangzhou,81,62.094716142192254
2024-11-04,Hangzhou,81,264.4981015782631
2024-11-11,Hangzhou,81,413.2276612904586
2024-11-18,Hangzhou,81,477.95626973540055
2024-11-25,Hangzhou,81,239.25877111953253
2024-10-28,Hangzhou,82,1102.8044991485272
2024-11-04,Hangzhou,82,2745.18383283553
2024-11-11,Hangzhou,82,2794.1752098929082
2024-11-18,Hangzhou,82,2486.2639270540662
2024-11-25,Hangzhou,82,1264.7352843789936
2024-10-28,Hangzhou,83,782.7483250755768
2024-11-04,Hangzhou,83,1947.3485390230048
2024-11-11,Hangzhou,83,2007.853338909186
2024-11-18,Hangzhou,83,2006.2005433353493
2024-11-25,Hangzhou,83,1112.6659322908693
2024-10-28,Hangzhou,88,369.5596644969937
2024-11-04,Hangzhou,88,1196.4596821553282
2024-11-11,Hangzhou,88,1599.497105168534
2024-11-18,Hangzhou,88,1651.9002266706752
2024-11-25,Hangzhou,88,942.5879799725028
2024-10-28,Hangzhou,89,730.8145740267541
2024-11-04,Hangzhou,89,1966.9370977876968
2024-11-11,Hangzhou,89,1975.8421036215611
2024-11-18,Hangzhou,89,2007.6569626933292
2024-11-25,Hangzhou,89,1112.1197322682465
2024-10-28,Hangzhou,91,786.1943970685002
2024-11-04,Hangzhou,91,1978.14887134205
2024-11-11,Hangzhou,91,1998.977751805247
2024-11-18,Hangzhou,91,2008.8742442176274
2024-11-25,Hangzhou,91,1115.2562189059163
2024-10-28,Hangzhou,94,1302.6645334285772
2024-11-04,Hangzhou,94,3427.503779051647
2024-11-11,Hangzhou,94,3249.1518688857805
2024-11-18,Hangzhou,94,3367.0357640042057
2024-11-25,Hangzhou,94,1864.6012599425007
2024-10-28,Hangzhou,96,834.3221436687047
2024-11-04,Hangzhou,96,2254.774557705038
2024-11-11,Hangzhou,96,2329.119471264075
2024-11-18,Hangzhou,96,2263.937108122831
2024-11-25,Hangzhou,96,1205.7724028357716
2024-10-28,Hangzhou,97,724.6053870569914
2024-11-04,Hangzhou,97,1871.5985604494367
2024-11-11,Hangzhou,97,1900.0574702471938
2024-11-18,Hangzhou,97,1942.0556844611992
2024-11-25,Hangzhou,97,1103.0371875396518
2024-10-28,Hangzhou,98,774.3973784346022
2024-11-04,Hangzhou,98,2054.1929331233932
2024-11-11,Hangzhou,98,2052.7730757099193
2024-11-18,Hangzhou,98,2025.4130535666459
2024-11-25,Hangzhou,98,1105.4444970144177
2024-10-28,Hangzhou,99,926.2302652172607
2024-11-04,Hangzhou,99,2347.186104079602
2024-11-11,Hangzhou,99,2523.389523639091
2024-11-18,Hangzhou,99,2462.2286316237482
2024-11-25,Hangzhou,99,1262.261643810778
2024-10-28,Jilin,129,57.907965585692324
2024-11-04,Jilin,129,260.4791073619881
2024-11-11,Jilin,129,348.6600899983763
2024-11-18,Jilin,129,401.8741556001051
2024-11-25,Jilin,129,193.938262654999
2024-10-28,Jilin,165,50.590805511542726
2024-11-04,Jilin,165,239.4194710292544
2024-11-11,Jilin,165,321.28736958062257
2024-11-18,Jilin,165,391.9707790547458
2024-11-25,Jilin,165,191.60346986654037
2024-10-28,Jilin,31,64.71181268362463
2024-11-04,Jilin,31,229.58797360504792
2024-11-11,Jilin,31,282.6905812493635
2024-11-18,Jilin,31,339.23191139223746
2024-11-25,Jilin,31,174.56119441588953
2024-10-28,Jilin,53,72.86655633053037
2024-11-04,Jilin,53,314.59836651807643
2024-11-11,Jilin,53,401.1578783705074
2024-11-18,Jilin,53,425.0459513000765
2024-11-25,Jilin,53,196.21591423830412
2024-10-28,Shanghai,1,768.6899258406218
2024-11-04,Shanghai,1,1830.0760189304276
2024-11-11,Shanghai,1,1782.6063003855934
2024-11-18,Shanghai,1,1752.3436762057702
2024-11-25,Shanghai,1,1021.3070415890794
2024-10-28,Shanghai,13,657.0723417639515
2024-11-04,Shanghai,13,1737.8254200706253
2024-11-11,Shanghai,13,1763.6978270081293
2024-11-18,Shanghai,13,1720.9301717143512
2024-11-25,Shanghai,13,976.2151445910879
2024-10-28,Shanghai,16,191.96756700322095
2024-11-04,Shanghai,16,532.8425713029181
2024-11-11,Shanghai,16,545.1470179311774
2024-11-18,Shanghai,16,483.58729612648455
2024-11-25,Shanghai,16,295.7447367200406
2024-10-28,Shanghai,160,58.75084681910941
2024-11-04,Shanghai,160,284.1955126417412
2024-11-11,Shanghai,160,466.78644946513157
2024-11-18,Shanghai,160,548.9582775074807
2024-11-25,Shanghai,160,388.4211039959214
2024-10-28,Shanghai,17,766.0424237141328
2024-11-04,Shanghai,17,1921.6881775147303
2024-11-11,Shanghai,17,1894.0440551039771
2024-11-18,Shanghai,17,1934.7300677008348
2024-11-25,Shanghai,17,1046.5605722285948
2024-10-28,Shanghai,18,555.3051188752722
2024-11-04,Shanghai,18,1614.7213868427757
2024-11-11,Shanghai,18,1625.651475492827
2024-11-18,Shanghai,18,1693.6980033309517
2024-11-25,Shanghai,18,941.3261836694728
2024-10-28,Shanghai,2,1171.7888112727492
2024-11-04,Shanghai,2,2822.927566055027
2024-11-11,Shanghai,2,2847.064921576246
2024-11-18,Shanghai,2,2505.961612636092
2024-11-25,Shanghai,2,1336.664542221442
2024-10-28,Shanghai,20,371.9622260228401
2024-11-04,Shanghai,20,1091.121570507647
2024-11-11,Shanghai,20,1234.1672314262426
2024-11-18,Shanghai,20,1361.8841502534374
2024-11-25,Shanghai,20,812.2097522732272
2024-10-28,Shanghai,21,799.2921647125031
2024-11-04,Shanghai,21,2051.979629857096
2024-11-11,Shanghai,21,2195.5170302547717
2024-11-18,Shanghai,21,1990.3158865539128
2024-11-25,Shanghai,21,1030.1865409077652
2024-10-28,Shanghai,22,783.0949486512018
2024-11-04,Shanghai,22,1898.1351503176188
2024-11-11,Shanghai,22,1788.5856421973017
2024-11-18,Shanghai,22,1885.308944068364
2024-11-25,Shanghai,22,1041.1671773523963
2024-10-28,Shanghai,25,1143.2006455888925
2024-11-04,Shanghai,25,2710.348121782867
2024-11-11,Shanghai,25,2542.689993539623
2024-11-18,Shanghai,25,2259.6012200080086
2024-11-25,Shanghai,25,1227.6462315141098
2024-10-28,Shanghai,29,1290.7764120380468
2024-11-04,Shanghai,29,3360.8357043451783
2024-11-11,Shanghai,29,3095.063880140834
2024-11-18,Shanghai,29,3146.4537913526483
2024-11-25,Shanghai,29,1704.6223985212935
2024-10-28,Shanghai,32,351.37139470868715
2024-11-04,Shanghai,32,911.6374781147708
2024-11-11,Shanghai,32,961.1161210407782
2024-11-18,Shanghai,32,967.882349653394
2024-11-25,Shanghai,32,544.6367895337028
2024-10-28,Shanghai,33,771.9480074232197
2024-11-04,Shanghai,33,1874.647489871234
2024-11-11,Shanghai,33,1795.2267841885237
